	sample1895	sample1897	sample1898	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample80	sample81	sample82	sample83	sample84	sample85	sample87	sample88	sample89	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample165	sample166	sample167	sample168	sample169	sample170	sample171	sample172	sample173	sample174	sample176	sample177	sample178	sample179	sample180	sample181	sample182	sample183	sample184	sample186	sample187	sample188	sample189	sample191	sample192	sample193	sample194	sample195	sample197	sample198	sample199	sample200	sample201	sample202	sample203	sample204	sample205	sample207	sample208	sample209	sample210	sample211	sample212	sample213	sample214	sample215	sample216	sample219	sample220	sample221	sample222	sample223	sample224	sample225	sample226	sample227	sample228	sample230	sample231	sample232	sample233	sample234	sample235	sample236	sample237	sample238	sample239	sample241	sample242	sample243	sample244	sample245	sample246	sample247	sample248	sample249	sample250	sample252	sample253	sample254	sample255	sample257	sample258	sample259	sample260	sample261	sample263	sample264	sample265	sample266	sample267	sample268	sample269	sample270	sample271	sample272	sample274	sample275	sample276	sample277	sample278	sample279	sample280	sample281	sample282	sample283	sample285	sample286	sample287	sample288	sample289	sample290	sample291	sample292	sample293	sample294	sample296	sample297	sample298	sample299	sample300	sample301	sample302	sample303	sample305	sample306	sample307	sample308	sample375	sample376	sample387	sample398	sample409	sample420	sample431	sample442	sample453	sample463	sample474	sample484	sample485	sample496	sample507	sample518	sample529	sample540	sample551	sample571	sample581	sample592	sample593	sample604	sample615	sample626	sample637	sample648	sample659	sample679	sample684	sample685	sample686	sample687	sample688	sample689	sample690	sample691	sample692	sample693	sample694	sample695	sample696	sample697	sample698	sample699	sample700	sample701	sample702	sample703	sample705	sample706	sample707	sample708	sample709	sample710	sample711	sample712	sample713	sample714	sample715	sample716	sample717	sample718	sample719	sample720	sample721	sample722	sample723	sample724	sample725	sample726	sample727	sample728	sample729	sample730	sample731	sample732	sample733	sample734	sample735	sample736	sample737	sample738	sample739	sample740	sample741	sample742	sample743
sample1895	0	0.596420854418742	0.606459190685666	0.910797035369534	0.931965038612739	0.911309216433668	0.810167769160513	0.882300286714153	0.864077506353011	0.826346238721847	0.82399288923907	0.76774075560455	0.872435140352651	0.810654662728724	0.92933408550654	0.827806593074578	0.773386357272369	0.887002363682207	0.850818023913673	0.826076669114149	0.84084802938074	0.929809529475675	0.761780619437604	0.915947086260368	0.786176086942546	0.751381992770218	0.793551131560135	0.755191092890608	0.76000995464956	0.765646606524382	0.773901125480324	0.743363697452435	0.74628889707114	0.749985258764954	0.75622712962961	0.894368663682531	0.740977594319473	0.746867065169477	0.731729679897644	0.79625401371857	0.702820842195968	0.746310103054471	0.714398396550528	0.704611015656533	0.716694704098834	0.836189081415126	0.695447206908115	0.801678967004609	0.71076762857937	0.773365080254796	0.765206792322827	0.715483292224427	0.722359049098272	0.725853518297593	0.68181326407767	0.681783860464864	0.68771089003932	0.696438858913685	0.72061914546017	0.692564145847834	0.713819483007906	0.687778305548298	0.682834177503923	0.858404237940745	0.690922244321362	0.656182455602966	0.724711862349887	0.67497701921107	0.716050953746548	0.669694896110749	0.73553822460717	0.698084178168459	0.684754932835614	0.665757557273568	0.663248065018979	0.678528984326869	0.679221916154123	0.674373571380082	0.676896038794529	0.775432848477629	0.66671911344342	0.733006254700715	0.667866264658089	0.685862224265495	0.782770470644642	0.684598558148416	0.658689598606314	0.689919259641458	0.689077165565029	0.768656458633869	0.650983552015841	0.674012478747499	0.680716506024489	0.673722720637053	0.687041827811225	0.655456018509081	0.650564608675477	0.634283833071998	0.641112895191405	0.658918491540869	0.669793641228547	0.63255181861791	0.660305659372151	0.644612294758006	0.762893741418119	0.673411066410941	0.785731410456877	0.685366698257738	0.649309286049258	0.654203173246222	0.657778018714035	0.675743597025906	0.669222333743487	0.684141344272439	0.663425645416366	0.67148065298664	0.662094762649777	0.707001267063859	0.699894151372293	0.695059646918644	0.661367132749973	0.654086508075482	0.657087976298621	0.729670673791396	0.669838316133283	0.680003503546522	0.816855738642995	0.738216795535589	0.699112726669409	0.79027173303375	0.675444909840792	0.714594497161948	0.685282107597429	0.703800942980822	0.692440729115367	0.693267814150498	0.955435230015393	0.663851684486952	0.670351172312592	0.697879448548438	0.662837385087295	0.715405044619249	0.841189850278194	0.939088556918139	0.64386927534772	0.813536516312205	0.884867371874333	0.696798933883647	0.647281337290557	0.678281794384965	0.663758034939476	0.662285514211201	0.645534914045198	0.653511046608105	0.668896987325932	0.683280918417388	0.667294947554161	0.682636160999556	0.679699627283885	0.661571088709817	0.670046101256894	0.66007060027401	0.684789411686853	0.665614834122603	0.649206684084194	0.649846690187259	0.686730732873196	0.694786992577095	0.639826141152504	0.662965947940768	0.673111439518064	0.77977912001728	0.669517770026959	0.667561516315864	0.642005847010634	0.749633000206942	0.779230856091887	0.652056683917039	0.636521427361674	0.72788805393097	0.693980636356806	0.629331485298049	0.639285122172782	0.751751167018802	0.674483560046572	0.665989142979942	0.648173193628568	0.710178976386449	0.667713001151516	0.644158756527661	0.635938326402756	0.739904489336108	0.672034197173802	0.653727996569992	0.635545895977343	0.639808142711976	0.635168306405075	0.646464774214529	0.688021895887995	0.686037039779047	0.678360128513395	0.657778018714035	0.655575982523511	0.639970597080685	0.668701495082585	0.647281337290557	0.657008744859356	0.669264809060198	0.775788116306537	0.697666943732525	0.672052472617529	0.66199629314499	0.678446700052782	0.673149168122829	0.763321072019333	0.69483547056824	0.692923643348831	0.675148299784147	0.639143821025004	0.681667857811996	0.680029460656436	0.720928696150635	0.666924817114117	0.681693415830833	0.708246771178021	0.650785331224804	0.74595414000671	0.659957779812724	0.648635548489087	0.647541514936937	0.764424424475888	0.848015565895675	0.691149824925763	0.752271730783429	0.695005952024948	0.66689078240352	0.663183980348879	0.785623670544367	0.695864681943786	0.647292292249922	0.64866667963666	0.637553082625753	0.644807182976709	0.689117930605815	0.7776799314845	0.635659839942481	0.646486480287674	0.651622935547264	0.648831933268779	0.677228487408396	0.706649835624543	0.752955061286022	0.665084967966852	0.638735559167499	0.692710968439225	0.641368614002021	0.641177478396651	0.648410325778457	0.643751739400363	0.691685394996213	0.696161373817578	0.658505485759005	0.827691549969464	0.688369183118844	0.662257412491134	0.666025838713697	0.660437263399446	0.637528721366757	0.622958706690177	0.624137466937854	0.639085321552173	0.621570658114001	0.672434965459002	0.640523795468125	0.649846690187259	0.729191889751604	0.621109466350942	0.619778002968774	0.644599743516149	0.622512823618153	0.655575982523511	0.603524273380728	0.616021853888927	0.61811612400903	0.621973657622223	0.663341026974466	0.591635626065413	0.617685787193675	0.654745346024784	0.628963183946752	0.61494250188685	0.631114640312864	0.609648760125217	0.614755149057832	0.646654488776015	0.65015137538721	0.650428498918451	0.609291168688585	0.630391053450149	0.5988459493328	0.789174972376711	0.780623207790505	0.610670931900958	0.62665729660269	0.773748337312014	0.591655672916277	0.636679087384715	0.605305485408092	0.670461168010311	0.651622935547264	0.642820636940868	0.630940672681531	0.739668498668269	0.641908652079078	0.645570339470209	0.610524919495941	0.650039360640649	0.650517364980347	0.64314918586976	0.604959496428507	0.721733069982015	0.627737095909293	0.607329728173252	0.608466358990686	0.621334934559612	0.620887200383565	0.611592108737362	0.628079058405728	0.624810230389541	0.612314813944894	0.59462117312278	0.762852611650699
sample1897	0.596420854418742	0	0.561036369718302	0.869970225700246	0.877451540810144	0.833695367063256	0.755856266947759	0.827029178977635	0.833405038015438	0.770587341528304	0.739087021532098	0.682101414353413	0.837890683029593	0.72017130742705	0.848674976698082	0.776642173636677	0.711634275868727	0.802479333698319	0.807503172932909	0.775163545449245	0.789575140335624	0.853683376759721	0.725435512407825	0.86899404144404	0.699461686724782	0.718580369480076	0.70990698047013	0.713339116413201	0.717653187297246	0.698976459417279	0.732517201278625	0.708215052954058	0.720793013883144	0.673387681398769	0.706418906851903	0.845262079899671	0.688323973380801	0.692210124284142	0.6904761745137	0.748781432178879	0.63069623943203	0.645741457228261	0.700690389900638	0.660317756201127	0.683095734459621	0.75756927420379	0.655061448075299	0.798733072556634	0.701680390517815	0.731818993799602	0.714011210961008	0.699385614960874	0.687778305548298	0.668030892190048	0.667792798255242	0.657234742851249	0.624467580815023	0.671202248568935	0.67067369416636	0.654660250464959	0.710329382538545	0.662146222577732	0.653061373818975	0.885918925450952	0.665291818772434	0.686723546746675	0.702140881950041	0.664186826221632	0.669243801679214	0.633173367051839	0.750902569173115	0.660411255473543	0.667438980210519	0.652672424998158	0.627832169026976	0.656313290435012	0.620297832670982	0.64182994768127	0.647292292249922	0.736940227597924	0.622462771017102	0.716407770645849	0.655087978350545	0.655575982523511	0.750564925779798	0.664631150065925	0.626589799096547	0.678880966912091	0.661708896505715	0.766711126058032	0.636001973428147	0.634429317036912	0.658758213323521	0.652643591086965	0.657665812203776	0.60125946728208	0.63307510011252	0.61322620959465	0.644903328786053	0.649462205478049	0.656784260442732	0.588133335806165	0.653227824695785	0.611731722393104	0.736675997719732	0.682036036534113	0.771371576482	0.637033526440633	0.658429062971266	0.633653165911993	0.650593923452188	0.659716648860792	0.634871541404343	0.648118962945047	0.6719917705226	0.663913797051711	0.644361402275865	0.642056322957391	0.68296654365005	0.651824399928552	0.646420319683835	0.643832653677173	0.630714271760556	0.69208174845832	0.654619418653351	0.669604680736853	0.797625073244468	0.745429666437873	0.675964151408064	0.763696958115919	0.640798985892251	0.677241309540293	0.693371195916483	0.649071538369283	0.651622935547264	0.649303815079722	0.955704265166551	0.619369830918316	0.62537974923988	0.648118962945047	0.637033526440633	0.67273372182438	0.798498951923959	0.944820874776236	0.642442166112414	0.797558108007994	0.865972070687177	0.661251231343672	0.621334934559612	0.655830364396029	0.622852335654365	0.65003634136273	0.618955475220501	0.623173516933221	0.633948035070197	0.649241881130399	0.628303605825894	0.655355335889192	0.633153272865887	0.631823445441006	0.626939361376482	0.622302824841688	0.631845437948938	0.658200813986466	0.636570928793805	0.662300549797856	0.662888722013133	0.666138707934874	0.644022402384916	0.643405731143048	0.655329474982537	0.783751980995496	0.643262489559729	0.644081972917849	0.627609983726299	0.731512505708559	0.749727961072688	0.592329944665786	0.615132689152458	0.738216795535589	0.651223916120729	0.613013037973954	0.626739946786214	0.706409841898063	0.618955475220501	0.635319866079399	0.640722547477809	0.709793036069671	0.625173502932091	0.604564702550278	0.629506274201498	0.727021545417002	0.620324964476325	0.600524942093985	0.616738156420576	0.623601036130213	0.639310327257653	0.642395343740723	0.633153272865887	0.619177135548652	0.644458654052475	0.645266068207562	0.618463934601279	0.6163180083372	0.637538426253625	0.663502995373027	0.641655231480703	0.640779666648102	0.767269407777565	0.686215343240778	0.632249765939959	0.618168532046643	0.659229718800645	0.616186827277971	0.74904607177537	0.645570339470209	0.690207624266015	0.622462771017102	0.64571843228703	0.623281969597752	0.639822867743853	0.673021691184625	0.64143231568267	0.643026552898668	0.651223916120729	0.630881488126928	0.69848796688819	0.640725409776962	0.637159764018778	0.633291437026305	0.762738935136889	0.854791934982514	0.642903519168908	0.710358512404902	0.67510566033262	0.659229718800645	0.643423238681458	0.783185343436523	0.692920637086486	0.593026210597282	0.636521427361674	0.609623460226909	0.635614418313184	0.628019678327243	0.751457425538669	0.614955991935509	0.601220361874328	0.641690671712879	0.632618052471789	0.629235777722239	0.692702969117192	0.710681646341894	0.636792019452132	0.626114306121321	0.674951702992807	0.653511046608105	0.636682437873694	0.628207583191653	0.622126435042268	0.61403285100835	0.696082344232566	0.614156875642101	0.812537997808574	0.709960453481648	0.612864585387263	0.656917366383104	0.636988550328591	0.639085321552173	0.591596796862993	0.589788874646245	0.5925278003723	0.612115345973251	0.64938529991206	0.581279511161778	0.623391129742342	0.713608179670927	0.585402972184601	0.595016128391119	0.654203173246222	0.582484349718506	0.608045345280788	0.597777001066676	0.60996073926352	0.599493378459551	0.566005064326852	0.664085613622772	0.578208556967157	0.569797072636299	0.609095236228263	0.625251771830521	0.61135427582275	0.616351137242722	0.595256175359484	0.543201534889349	0.62642483935973	0.630196492852189	0.624939320778079	0.573867530112602	0.594946452085502	0.564729685464899	0.824039408797712	0.75253849530667	0.558075510213077	0.597916838656399	0.731939994678316	0.594331821657117	0.598364188048535	0.589788874646245	0.639646738461748	0.613213972871714	0.569165099871253	0.587976292366234	0.731939994678316	0.640493037916018	0.612096774162835	0.578595142930676	0.612144379846852	0.618756849354717	0.571235408186598	0.558491830740525	0.685874799061308	0.620486649928956	0.572196174758538	0.599279147601356	0.579199320284465	0.572491172848249	0.59709508361577	0.59156566501293	0.587988939832362	0.57907940838561	0.60299191862669	0.768052922278547
sample1898	0.606459190685666	0.561036369718302	0	0.901942154187372	0.899141521762659	0.874948453870319	0.798780072439668	0.851266211958232	0.847739949806547	0.801728571904469	0.734605664660566	0.702391898193403	0.839601314369753	0.748169948974764	0.884867371874333	0.803828280792773	0.738121806845099	0.872301617392575	0.84055326966437	0.810241358344543	0.823938485256286	0.883041179663932	0.733513374765685	0.863047797019634	0.725991535039356	0.732825564774794	0.751501394651447	0.724075334960169	0.709946453959811	0.720419643214381	0.752705798885301	0.721935071569869	0.722390912176871	0.711183227960059	0.698242646359515	0.843024192421958	0.779492002696344	0.75409210079676	0.726512814678164	0.773736878434637	0.694445464014175	0.706460406189371	0.682144139789988	0.693167377056288	0.680713184915048	0.826481701768452	0.666515538743835	0.799187323178992	0.696908837224216	0.755710860641458	0.745429666437873	0.709982312962324	0.707260669270474	0.720351436225069	0.69467493605649	0.685523950680352	0.699962472407901	0.69146937301403	0.690136443612283	0.702014438780088	0.72077343704143	0.68865744335393	0.686546030700259	0.863546756318136	0.626230189726671	0.681279526645653	0.74863103770804	0.684635622871676	0.698745292516644	0.658652528518015	0.750112331006457	0.665790613000836	0.661730677182174	0.646905429057182	0.643909678865112	0.656216011168319	0.657396248597857	0.660932158535623	0.638799535754362	0.733208428670072	0.66477351540979	0.741930828896851	0.665933113365697	0.698435923510623	0.709071058217337	0.69152227672089	0.653821429143305	0.696533789262901	0.681349583326421	0.754171706922054	0.68296350187959	0.669243801679214	0.661541627357761	0.663425645416366	0.671202248568935	0.636063472567972	0.668100212511188	0.683280918417388	0.673923564182275	0.711918635748379	0.673459370646895	0.66079847341046	0.68309262551945	0.631845437948938	0.779907130280585	0.67147768117933	0.783432581319257	0.666455310456648	0.652886622958754	0.624877884290261	0.661399753165729	0.665291818772434	0.681461662236535	0.684943642498832	0.68041963736468	0.65852486037895	0.66843311827601	0.646911341288726	0.683543532681188	0.651622935547264	0.640798985892251	0.62918477542892	0.632721492210544	0.703358877702473	0.659837107615979	0.656339771771778	0.775855390820322	0.700651943253147	0.673761609889971	0.803824721953565	0.611180051138902	0.691956989885852	0.70236482522517	0.698583010530121	0.673434957295539	0.675183087983985	0.946083507868693	0.62634124518472	0.635246819524731	0.682227995585444	0.666455310456648	0.705146119357243	0.83010531450342	0.96097270281743	0.677980442851108	0.811054153057643	0.877153834533374	0.681786721934056	0.65578698041293	0.714202464974395	0.681239926885502	0.663100052510982	0.630748171406531	0.632817099585422	0.658344793761207	0.643726503445525	0.662588149851113	0.636094865381918	0.640298697498442	0.631158877482391	0.648169853437922	0.629651864232891	0.633896600061181	0.623223484536696	0.647240597231056	0.665295040502198	0.63616549463795	0.686720159372693	0.64938529991206	0.691723969936516	0.683689726735336	0.793576363482113	0.667561516315864	0.671202248568935	0.634788670372621	0.741777306004699	0.742966283000437	0.606435871453808	0.655960627080049	0.728680433269082	0.669838316133283	0.64890713860047	0.645995990979958	0.755456945578428	0.640358814379712	0.632110265235254	0.608441474210716	0.72398067915455	0.637077005892758	0.639646738461748	0.655857614929343	0.752955061286022	0.65369859250546	0.638304915595864	0.663014349066787	0.640614672456478	0.641547376781634	0.631423558196904	0.65611973773999	0.655857614929343	0.646722756193249	0.631420697825917	0.636679087384715	0.661807656042494	0.67510566033262	0.674113359177624	0.616848752015493	0.629768507912585	0.766945122142199	0.644897738328847	0.618271928878437	0.62238470624011	0.662045792639436	0.646654488776015	0.711614736458905	0.683510896727128	0.690950407451104	0.640151088127238	0.63998183979952	0.671202248568935	0.610893848461382	0.65794181489091	0.614949494920329	0.656615377158583	0.691984474444694	0.627528858000836	0.715728406730659	0.673840103520637	0.67306869418445	0.64571843228703	0.762355409973562	0.837219100892025	0.662459471194226	0.743363697452435	0.701797272762233	0.650761039980219	0.650819304924547	0.786455915381399	0.705642200366165	0.629636959172989	0.666138707934874	0.605677217492265	0.621956517688632	0.601750496564427	0.761020476605706	0.588879977739705	0.659047361969249	0.649661034005853	0.643751739400363	0.617198298955937	0.677115492477156	0.717777954758556	0.650934157880347	0.611045123370276	0.701420564223598	0.62316214173774	0.606209454669286	0.611876299436124	0.589788874646245	0.642480788452837	0.668701495082585	0.596208642740905	0.776917770747975	0.638380359185538	0.639826141152504	0.646719209976243	0.630992774018658	0.617253916082297	0.589788874646245	0.593242951817004	0.585117011293447	0.590733148772516	0.616975712110679	0.635804122307054	0.644991528627495	0.72398067915455	0.60528111814204	0.612379398880478	0.651182525138773	0.594514932722795	0.581477532478706	0.566509160649419	0.57654691562925	0.576968831433377	0.586386423518175	0.675444909840792	0.609361652773638	0.598335774131371	0.607790478431466	0.587187145466751	0.592649284364768	0.606960906331787	0.574061080593802	0.550948228821256	0.58879218407342	0.616310005696878	0.585970969043598	0.587956984357462	0.56208306616243	0.605226570679967	0.801662443871846	0.729667610629063	0.579106289594849	0.571510369865498	0.727425525504306	0.581447669728365	0.637553082625753	0.590642528369015	0.621473417780227	0.605793615410833	0.602943819130384	0.602943819130384	0.714525050893735	0.623506807113342	0.61626023126531	0.589788874646245	0.610893848461382	0.596009591168369	0.592416215082928	0.566251847849088	0.701337821187146	0.61005378089636	0.578005073526135	0.60053745639985	0.603867001673115	0.599710561679925	0.589788874646245	0.61195541061148	0.591642260338012	0.60403361387122	0.616189955868583	0.763868022702313
sample39	0.910797035369534	0.869970225700246	0.901942154187372	0	0.552054432397858	0.523565918534581	0.562836201741762	0.613810465065372	0.634195588408244	0.644158756527661	0.663031634503221	0.703954482716607	0.730018424196444	0.724687226066407	0.726144711504582	0.758485284765894	0.725092484516105	0.78604737412818	0.791272866819148	0.742285285968492	0.769231321605471	0.789327850372676	0.730307320550196	0.828416204184457	0.715363697138667	0.732941013212831	0.713181393543244	0.750758304051038	0.718449166302113	0.745429666437873	0.770714737207054	0.721347520444482	0.772096540518588	0.716277056691173	0.730273841384218	0.782959424875408	0.752271730783429	0.76241775400715	0.752358399505724	0.794256385485405	0.760692601439379	0.824950793487707	0.799673829571705	0.76989700291948	0.769143773986906	0.782430224532748	0.776642173636677	0.818000018894071	0.838869260776721	0.851061130922446	0.844340577197395	0.835710296380045	0.882554931720354	0.876151903633241	0.830999766942794	0.833352754625719	0.810738800252561	0.813440322070075	0.831516042596878	0.817105405231562	0.83344324354889	0.855251173676355	0.848633007033059	0.906508566340593	0.810548399642736	0.819409472238636	0.822170557880828	0.82399288923907	0.841497726324351	0.766309379183823	0.851008763867414	0.793276895064795	0.772396763377539	0.777510956691929	0.749278687125926	0.822111842637633	0.804126521958378	0.845470256308166	0.826628513215203	0.821045785570825	0.830298774695283	0.809533890207953	0.755698225151628	0.790448973297368	0.849129137020464	0.785799552583861	0.782237477213943	0.811609584184005	0.799779026414977	0.834022360847126	0.811557971254681	0.82086383575973	0.86138407761266	0.798015920620161	0.801841577622424	0.800611648518939	0.798717932257007	0.794965417810766	0.825180392700226	0.818805644600904	0.805147301010214	0.826628513215203	0.7887166873969	0.803190663196928	0.849238303898996	0.820745524690084	0.803285872886963	0.817143386082281	0.821823315993085	0.824850000890043	0.78262725571853	0.840042618519061	0.816236096460786	0.781055398702533	0.84335783601194	0.857967939360091	0.85201851265863	0.842070093432007	0.819886917281775	0.834656428842393	0.818906305829882	0.845730739181938	0.824039408797712	0.81769775511111	0.851323011889384	0.87366515444697	0.898564099212274	0.860330845051717	0.881443349865603	0.829253150360227	0.838985198572472	0.86730459759879	0.835416308767055	0.898863266472818	0.848310049575381	0.885110408566331	0.983492569326859	0.872170955210007	0.885564935128741	0.811742211297307	0.828370832287781	0.855943460734324	0.837662478265886	0.964998590045362	0.897425098074232	0.902997350951276	0.964061930725489	0.846235951962863	0.875322555637775	0.821246656002431	0.906475886106674	0.866489343356019	0.869471218936237	0.818990183067967	0.838622525023557	0.85404607554747	0.857241111891112	0.865918979246466	0.856958876513671	0.878552229563591	0.860880060354038	0.855662865422365	0.83497756431996	0.871333637891889	0.876513956579336	0.842449633984325	0.859691054543415	0.937552041399728	0.868105357124739	0.925134813486085	0.943873073566891	0.933392550184032	0.869448653199579	0.934128332247325	0.853495819696511	0.847368749744601	0.828761120042363	0.835739900450846	0.895419498959501	0.876527728123532	0.897809584975454	0.826457574334261	0.852469109101065	0.850087851832482	0.861304128083467	0.875154008547579	0.844653467706228	0.842130387831403	0.883387041901709	0.873868445003548	0.865669474175187	0.857156933450147	0.893938703676609	0.874445152570925	0.931157158904898	0.909781133133837	0.819144676833461	0.829092080170698	0.884366914773056	0.845817482213273	0.860104217201189	0.865669474175187	0.867735913573694	0.894798037851204	0.877907198586464	0.867726806083662	0.87690343210108	0.893938703676609	0.876970376603102	0.877888375359316	0.935359701770651	0.92085260709271	0.9379002563361	0.883846314330625	0.846603286789736	0.904154175659447	0.874020549335991	0.889976274910003	0.880414202522858	0.854433296291829	0.818382664387889	0.838581688789647	0.80330300972594	0.848674976698082	0.813469431438965	0.834014007252684	0.918180077557062	0.905337317408562	0.891506085963774	0.846620754147995	0.843171525276934	0.897456730247786	0.899301350553075	0.917761899199243	0.942194453313419	0.884690204876513	0.86106125663172	0.922791988106599	0.924998345345278	0.89262037933894	0.90639735917029	0.813404654025345	0.90226893351214	0.883645645813256	0.927675269912727	0.964496263860882	0.98751916152519	0.979753045085091	0.941992499379266	0.995905282650567	0.940550163807598	0.922920073500579	0.995824561810489	0.931464089503476	0.902076388117967	0.883368377573942	0.904232382513186	0.928744041965531	0.963630422928379	0.977027221481824	0.914524629013796	0.9352855596882	0.974780140074104	0.998015914395189	0.964913515858228	0.995377605238145	0.924019883688009	0.947312176962129	0.95139290027714	0.903890552384059	0.922704400713241	0.98358540279043	0.98824321262074	0.966742368159464	0.884867371874333	0.920319329046505	0.912306227662376	0.967202529390165	0.928108986307634	0.937279130244807	0.91664516579773	0.922279107004271	0.930357893412189	0.880662841443896	1.00312526424021	0.903063210314984	0.927877751414451	0.920063208953768	0.934067971856207	0.966106977037007	0.964953361426968	0.944352541456813	0.860419069208528	0.891040972886476	0.983812722458793	0.946719494849951	0.97674011836842	0.946950839633371	0.926497155266695	0.897016064236857	1.06729401270364	0.907801352459856	0.924202367357228	0.976495094752308	0.989572184115775	0.963630422928379	1.01480418781877	0.944164780280217	0.970369336047691	0.978176449157803	0.870422769903636	0.941992499379266	0.92479826830209	0.950660716180105	1.01677791268721	1.00014320831972	0.932910792509439	0.948784152742264	0.994969442912789	0.931771437158916	0.991029908550002	0.980262061652937	0.936340246234535	1.06351466861432	1.01964143596624	0.909215913891447	0.95516283627426	0.932515850739013	0.974322880643043	0.956027032822731	0.944287823892787	1.00866477432943
