	h144A.1	h144B.1	h18A.4	h18B.4	h181A.1	h181B.1	h181C.1	h181M.1	h301A.1	h301B.1	h301M.1	h305B.2	h305C.2	h47A.1	h47B.1	h68A.4	h68B.4	h273A.2	h273B.2	h35A.3	h101A.3	h101B.3	h128A.1	h130A.4	h130B.4	h146A.4	h146B.4	h147A.4	h147B.4	h186A.1	h186B.1	h186C.1	h235A.1	h235B.1	h257A.1	h257B.1	h264A.2	h264B.2	h279A.2	h279B.2	h78A.4	h78B.4	h85A.1	h85B.1	h95A.1	h95B.1	h121A.1	h121B.1	h165A.1	h165B.1	h165M.1	h208A.1	h208M.1	h209A.2	h209B.2	h209M.1	h259A.2	h259B.2	h259M.1	h60A.2	h60B.2	h9A.5	h9B.5	USBldInf3	USBldAdlt6	USBld1	USBldChld10	USBldChld8	USBldChld5	USBldChld7	USBldChld2	USBldChld4	TS1	TS2	TS3	TS4	TS5	TS6	TS7	TS8	TS9	TS109	TS110	TS111	TS127	TS128	TS129	TS163	TS164	TS165	TS13	TS14	TS15	TS184	TS185	TS186	TS193	TS194	TS195	TS25	TS26	TS27	USchp1Child	USchp1Mom	USchp18Child	USchp18Mom	USchp25Child	USchp25Mom	USchp3Child	USchp3Mom	USchp33ChildA	USchp33ChildB	USchp33Mom	USchp35Child	USchp35Mom	USchp36Infant	USchp36Mom	USchp4Infant	USchp4Mom	USchp41Infant	USchp41Mom	USchp50Infant	USchp60Child	USchp60Mom	USchp11Child	F3T1pre4	F3T2pre4	F4T1pre4	F4T2pre4	USinfTw1.1	USinfTw1.2	USinfTw10.1	USinfTw10.2	USinfTw11.1	USinfTw11.2	USinfTw12.1	USinfTw12.2	USinfTw13.1	USinfTw13.2	USinfTw15.1	USinfTw15.2	USinfTw16.1	USinfTw16.2	USinfTw17.1	USinfTw18.1	USinfTw18.2	USinfTw19.1	USinfTw19.2	USinfTw2.1	USinfTw2.2	USinfTw20.1	USinfTw20.2	USinfTw21.1	USinfTw21.2	USinfTw3.1	USinfTw3.2	USinfTw4.1	USinfTw4.2	USinfTw5.1	USinfTw5.2	USinfTw6.1	USinfTw6.2	USinfTw7.1	USinfTw7.2	USinfTw8.1	USinfTw8.2	USinfTw9.1	USinfTw9.2	USygt1.T1	USygt1.T2	USygt1.M	USygt1.F	USygt10.T1	USygt10.T2	USygt10.M	USygt11.T1	USygt11.T2	USygt11.F	USygt11.M	USygt12.T1	USygt12.T2	USygt12.M	USygt12.F	USygt13.T1	USygt13.T2	USygt13.M	USygt13.F	USygt14.T1	USygt14.T2	USygt14.M	USygt14.F	USygt15.T1	USygt15.T2	USygt15.F	USygt15.M	USygt16.B1	USygt16.T1	USygt16.T2	USygt16.M	USygt16.F	USygt17.T1	USygt17.T2	USygt17.M	USygt18.T1	USygt18.T2	USygt18.M	USygt19.B1	USygt19.T1	USygt19.T2	USygt19.M	USygt2.M	USygt20.T1	USygt20.T2	USygt20.M	USygt20.F	USygt21.B1	USygt21.T1	USygt21.T2	USygt21.M	USygt21.F	USygt22.T1	USygt22.T2	USygt22.F	USygt22.M	USygt23.T1	USygt23.T2	USygt23.M	USygt23.F	USygt24.T1	USygt24.T2	USygt24.M	USygt25.S1	USygt25.B2	USygt25.B1	USygt25.T1	USygt25.T2	USygt25.F	USygt25.M	USygt26.T1	USygt26.T2	USygt26.M	USygt27.T1	USygt27.T2	USygt27.M	USygt27.F	USygt28.T1	USygt28.T2	USygt28.M	USygt29.T1	USygt29.T2	USygt29.M	USygt3.T1	USygt3.T2	USygt3.M	USygt30.T1	USygt30.T2	USygt30.M	USygt30.F	USygt31.T1	USygt31.T2	USygt31.M	USygt32.S1	USygt32.T1	USygt32.T2	USygt32.M	USygt33.T1	USygt33.T2	USygt33.M	USygt34.T1	USygt34.M	USygt34.F	USygt35.T1	USygt35.T2	USygt35.M	USygt36.T1	USygt36.T2	USygt36.M	USygt37.B1	USygt37.T1	USygt37.T2	USygt37.M	USygt37.F	USygt38.T1	USygt38.T2	USygt38.F	USygt38.M	USygt39.T1	USygt39.T2	USygt39.F	USygt39.M	USygt4.T1	USygt4.T2	USygt4.M	USygt4.F	USygt40.T1	USygt40.T2	USygt40.F	USygt40.M	USygt41.B1	USygt41.T1	USygt41.T2	USygt41.M	USygt41.F	USygt42.T1	USygt42.T2	USygt42.M	USygt42.F	USygt43.T1	USygt43.T2	USygt43.F	USygt43.M	USygt44.B1	USygt44.T1	USygt44.T2	USygt44.M	USygt44.F	USygt45.T1	USygt45.T2	USygt45.F	USygt45.M	USygt46.T1	USygt46.T2	USygt46.M	USygt46.F	USygt47.T1	USygt47.T2	USygt47.M	USygt47.F	USygt48.T1	USygt48.T2	USygt48.F	USygt48.M	USygt49.B1	USygt49.T1	USygt49.T2	USygt49.F	USygt49.M	USygt5.T1	USygt5.T2	USygt5.M	USygt5.F	USygt50.T1	USygt50.T2	USygt50.M	USygt50.F	USygt51.T1	USygt51.T2	USygt51.M	USygt51.F	USygt52.T1	USygt52.T2	USygt52.M	USygt52.F	USygt53.T1	USygt53.T2	USygt53.M	USygt53.F	USygt54.AS	USygt54.T1	USygt54.T2	USygt54.F	USygt54.M	USygt6.AS	USygt6.T2	USygt6.M	USygt7.T1	USygt7.T2	USygt7.M	USygt8.T1	USygt8.T2	USygt8.M	USygt8.F	USygt9.B1	USygt9.T1	USygt9.T2	USygt9.F	USygt9.M	AmzC1babyF2	AmzC1babyF1	AmzC10adltF1	AmzC10adltF2	AmzC11adltF2	AmzC11adltF1	AmzC11adltF3	AmzC12chldM	AmzC12adltF	AmzC2babyF	AmzC2chldM1	AmzC2chldM2	AmzC2adltF	AmzC3babyF	AmzC3chldM	AmzC3adltF	AmzC3adltM	AmzC4chldF	AmzC4chldM	AmzC4adltF	AmzC5chldM	AmzC5chldF	AmzC5adltF	AmzC6chldM1	AmzC6chldM2	AmzC6adltF	AmzC7chldM	AmzC7adltF	AmzC8chldF	AmzC8adltM	AmzC9adltF	AmzC9adltM	AmzC13babyF	AmzC15infF	AmzC14infF	AmzC17chldM	AmzC18chldM	AmzC21chldM	AmzC19chldM	AmzC20chldM	AmzC16chldM	AmzC23chldM	AmzC22chldM	AmzC24chldM	AmzC26chldF	AmzC28chldM	AmzC25teenF	AmzC27teenF	AmzC32adltF	AmzC31adltF	AmzC29adltF	AmzC30adltF	AmzC33adltF	Amz1baby	Amz1teenF	Amz2infF	Amz2adltF	Amz3chldM1	Amz3chldM2	Amz3chldF3	Amz4chldM1	Amz4chldM2	Amz4adltF	Amz5chldF1	Amz5chldF2	Amz5chldM	Amz5teenF	Amz5eldF	Amz6chldM	Amz6teen	Amz6eldF	Amz6eldM	Amz7adltF	Amz7eldM	Amz9baby	Amz10baby	Amz11inf	Amz12inf	Amz13chld	Amz14chld	Amz15chld	Amz16chld	Amz17chld	Amz18chld	Amz19chld	Amz20chld	Amz21chld	Amz22chld	Amz23chld	Amz24chld	Amz25chld	Amz26chld	Amz27chld	Amz28chld	Amz29adlt	Amz30adlt	Amz31adlt	Amz32eldF	Amz33eld	Amz34eld	h122M	h122S	h144M	h181S	h305M	h47M	h47S	h68M	h273M	h35S	h101M	h101S	h128M	h128S	h130M	h130S	h146M	h147M	h186M	h186S	h228M	h228S	h235M	h257M.2	h257S	h264M	h279M	h279S	h78M	h78S	h85M	h85S	h95M	h95S	h10A.2	h10M	h121S	h165S	h209S	h259S	h37A.2	h37B.2	h37M	h37S	h60M	h60S	h9M	h9S
h144A.1	0.0	0.549247929181	0.482695437828	0.455578052188	0.578350774912	0.57953580076	0.598230684432	0.62666022783	0.690845037903	0.728510512586	0.642420034164	0.563898654042	0.613920657253	0.514267003775	0.598880781315	0.466493855486	0.516218976338	0.484607850318	0.462644186804	0.51410553335	0.508106709789	0.549344684014	0.468028222403	0.563197428166	0.600925950201	0.600681670083	0.619075050726	0.611323940126	0.626613777794	0.527828151164	0.550360166453	0.448249261441	0.459611973565	0.562284272767	0.576161031931	0.617254064944	0.512440889508	0.519206380397	0.54681103799	0.577928508611	0.541840187856	0.505951494695	0.428325676151	0.456600229069	0.475833239765	0.443040127514	0.486107537761	0.482164461223	0.440349013305	0.495094576666	0.600857809664	0.548410803527	0.610429481996	0.551177573586	0.550818006609	0.631331593722	0.616858460878	0.565835435453	0.641248360819	0.550602885809	0.550769195473	0.420982438331	0.491188607284	0.587927367653	0.682645435623	0.529896217955	0.63481776668	0.597668197235	0.637890150374	0.567845594448	0.597061113774	0.674555214641	0.716998816716	0.720247663063	0.67951950774	0.672061180302	0.628251956281	0.664687912163	0.672208076409	0.678484709788	0.676159166506	0.677042386738	0.691125488424	0.6889433328	0.681942195432	0.66105377995	0.692109175079	0.644804873583	0.629436332386	0.702780261654	0.675056740697	0.644052161937	0.655785345467	0.667521831458	0.618308312005	0.637646547667	0.691446519545	0.664194227556	0.677366940772	0.684814584827	0.682984384286	0.672576590111	0.641485130216	0.60709240831	0.622123405845	0.594098671945	0.653905301551	0.66529928605	0.636180807604	0.687388518699	0.633433301238	0.635562843925	0.689086729225	0.600788169846	0.629629720553	0.577891494875	0.689378320125	0.629068920714	0.594441603674	0.571519251432	0.624752767584	0.592014474777	0.631486449082	0.663491912538	0.629341725183	0.70223680541	0.711559198634	0.670045847523	0.643989107499	0.68739817553	0.687582958732	0.621410474281	0.575940686743	0.642830196146	0.673610663417	0.664818835597	0.635150021752	0.670569149597	0.640146153997	0.655507400452	0.651687019689	0.58094984516	0.586520022654	0.559286608091	0.582508559077	0.588728343162	0.661702566274	0.680560291105	0.650464063392	0.661941320666	0.73027554765	0.730403404083	0.679342448352	0.716905832603	0.633002963733	0.629636484826	0.694952223931	0.7559199874	0.649462495614	0.637867412403	0.676738037255	0.671233527318	0.543415616629	0.547604982167	0.557657389613	0.564633507956	0.649370023359	0.645250527414	0.684257470828	0.6726816924	0.657795732562	0.655972655078	0.671736058475	0.65175798412	0.636905754165	0.620198408749	0.649045696166	0.639625161261	0.605643476271	0.682402865146	0.632357049287	0.689159324541	0.639170728626	0.685789364831	0.679194293922	0.636156357372	0.676640555318	0.652087157131	0.663562049842	0.696400960627	0.66558044984	0.646765254373	0.71493883491	0.69875974996	0.671274799967	0.668776392785	0.681869556043	0.695622923513	0.677501455506	0.662105290336	0.661300073288	0.640159759696	0.654322595985	0.639082081696	0.609728603905	0.707524465862	0.673317549462	0.671110205638	0.699633192845	0.693653818072	0.689374949451	0.649107037965	0.650772509474	0.655735264546	0.703438688516	0.6340274673	0.669244342414	0.70212195107	0.688719224404	0.697146372806	0.695534387592	0.712851928528	0.665557592359	0.698925559714	0.680553032342	0.677704453369	0.677081867994	0.679397029879	0.697959038042	0.641021643021	0.637961810921	0.644353013454	0.683189604902	0.640437094681	0.666576003455	0.678505712333	0.668177558911	0.662140571676	0.708315492296	0.692883150192	0.695906762488	0.679723281465	0.687031030631	0.703364689058	0.68186883414	0.679185263343	0.699526962657	0.701591890208	0.625061975979	0.610353129386	0.672000688462	0.658557365721	0.683350720138	0.665314626479	0.631801875188	0.638576611832	0.692628949038	0.687458779342	0.683958505327	0.694989865789	0.680000948465	0.636927244541	0.644513059095	0.612248651756	0.616726581593	0.673566319282	0.672570996175	0.682444652514	0.691065337201	0.654339118326	0.693986626574	0.656572562553	0.659195915534	0.608433363242	0.64328779529	0.618782340889	0.674502797846	0.687849200075	0.697921129876	0.637031979438	0.711058960401	0.706179022084	0.661493418029	0.677971219333	0.685468521989	0.673561805444	0.679661096783	0.699698841103	0.681837938802	0.661458668633	0.633379392013	0.654700866426	0.709225726975	0.642036980827	0.697657719576	0.707218439213	0.695836494358	0.681506546947	0.688836081922	0.654633955738	0.709345587348	0.660006670568	0.687248789597	0.683341667152	0.645288606154	0.69612251639	0.719583228197	0.697111190935	0.700622098568	0.705546091792	0.655855228203	0.692770578747	0.707304385284	0.675308290539	0.696513348163	0.650198723715	0.68122566222	0.642181372755	0.660203463361	0.694456355352	0.684362036935	0.670632010443	0.690532076765	0.674616049084	0.660574189108	0.635273737841	0.63958877861	0.699096539547	0.701542105779	0.702485937643	0.6853625558	0.655646619991	0.66708524425	0.653131696567	0.653572931672	0.625988868136	0.675328018721	0.623231964217	0.649910387689	0.672710302916	0.663292911703	0.640779687092	0.645823080422	0.620821550616	0.700335119112	0.68583848861	0.697783749556	0.686477968405	0.655242351704	0.639633554711	0.649626116778	0.712898870677	0.677423334313	0.652529777204	0.63863338884	0.652345584853	0.691087743711	0.598700527261	0.690563086947	0.693362196699	0.690846777991	0.695679837917	0.638007258072	0.68073660728	0.696237261182	0.665878776916	0.659127749352	0.662158643374	0.66983502283	0.682851557937	0.688664166776	0.695632813228	0.630543145132	0.700014978943	0.692723413729	0.674209516046	0.708998659379	0.55782881257	0.518603965066	0.621393467785	0.65862505795	0.640601389659	0.634973587279	0.663466885695	0.643360682925	0.637439430663	0.572470797306	0.654370747269	0.616190422617	0.640120570958	0.575328538352	0.565871164091	0.669231893016	0.576359755442	0.57936629986	0.638628165632	0.646471768675	0.587073789836	0.567978139437	0.632981922867	0.649941530845	0.645628570102	0.64390818478	0.666824502957	0.64032822735	0.608367300817	0.670016052398	0.647928524897	0.631343688226	0.601724816106	0.581317337215	0.525011692825	0.500001974031	0.552585665376	0.497779198997	0.623451335467	0.641205742075	0.573645692468	0.575579000327	0.663532240914	0.631962618255	0.600276384961	0.646457642824	0.62599786593	0.617193957342	0.598198632297	0.646399843087	0.66892528709	0.645062694084	0.654566438154	0.609585501044	0.612771068373	0.506674501126	0.644690488049	0.642477268913	0.623797001887	0.643718340493	0.605803957575	0.601328196573	0.647755236445	0.619226713036	0.618874155438	0.634453468687	0.649922507175	0.660125241858	0.64266276954	0.669857692293	0.660345504751	0.659624075048	0.633755670841	0.612514760815	0.593285710253	0.634313837062	0.604868623968	0.523744767328	0.538927468269	0.554298596383	0.563409387734	0.485494880271	0.599820996186	0.597836675047	0.629021005199	0.66933139792	0.6547980278	0.598884373403	0.569211225143	0.643329486166	0.63059276913	0.634673984355	0.598938045695	0.646394456841	0.641785594779	0.630197121122	0.613892109522	0.646155098082	0.656141622763	0.646950066788	0.63430722844	0.601137090732	0.648120999766	0.581351841671	0.66996058401	0.578029483885	0.54433934716	0.646258854	0.647836914066	0.501156811558	0.640347152504	0.611048348556	0.602489965374	0.531362149002	0.586609194637	0.550592115061	0.635283143042	0.623745722554	0.630247831967	0.625283783827	0.663065893999	0.61654322704	0.646366907776	0.523591756008	0.494564333718	0.629258937789	0.616387019824	0.541561449985	0.618932372169	0.618866652599	0.63992078404	0.608770858837	0.637375113375	0.652822240797	0.571668097509	0.634894773277	0.618651727902	0.610900186443	0.593480420814	0.544758913996	0.508482289316	0.496023242708	0.642011889215	0.619689744451	0.637468540361	0.595417903934	0.586720173979	0.61803362214
h144B.1	0.549247929181	0.0	0.591849930996	0.572562349108	0.570045431492	0.563946768905	0.61010689711	0.628766895009	0.658007368636	0.714707357864	0.641919540254	0.560889051531	0.611061421508	0.623640183209	0.623755980189	0.602942805115	0.593398697268	0.600579938129	0.591234540777	0.516954663812	0.585111078484	0.582008965169	0.511579106277	0.57963555639	0.585061988245	0.600451595923	0.631203587319	0.608615540069	0.640994517076	0.571788491062	0.544463436349	0.561246378392	0.603437881756	0.584405013528	0.59512958872	0.653033804454	0.617376324031	0.623189305695	0.593214934796	0.58685703821	0.592548034882	0.607358434987	0.581324010906	0.585517124837	0.558219731667	0.560105754805	0.583931284234	0.61916151329	0.599254071477	0.577432991886	0.586516511764	0.612910293324	0.622018400054	0.485476712276	0.531678635809	0.634971383494	0.570619078388	0.535786766531	0.65209325819	0.580985830084	0.618580919553	0.548544248672	0.583133808722	0.63010089809	0.701062277653	0.568414890383	0.666220346526	0.668111820531	0.67526639363	0.690943300395	0.679569442923	0.69478282195	0.71140526899	0.708647123238	0.700707772758	0.705456463574	0.665892253976	0.698836470941	0.695690022645	0.69712877521	0.684595857292	0.701486742539	0.696198248327	0.710585751166	0.699751297941	0.702433905719	0.717366572331	0.696422883395	0.697124406576	0.692272467692	0.690183902239	0.682248761997	0.682536210525	0.706509588655	0.692182633093	0.69830953796	0.720575297327	0.703909356176	0.699483614464	0.713157117965	0.70627450234	0.696446188815	0.677728349501	0.677823195179	0.69201794422	0.665049388214	0.692205410668	0.690368616104	0.697396930442	0.706025847812	0.699348910194	0.693118535504	0.719986566622	0.681209397298	0.677660536409	0.665832007745	0.697214397967	0.690988691189	0.656355578181	0.658064742159	0.697960518278	0.664481140322	0.67159509286	0.684600145944	0.638860735118	0.726008260089	0.7138654811	0.7078225129	0.690925712288	0.637679351339	0.666011106611	0.647910320758	0.646013264196	0.634234169036	0.68045363549	0.652579568586	0.630034535022	0.681321710298	0.6729587841	0.669891354343	0.677315228691	0.699618046784	0.698894765406	0.67221655724	0.677755397052	0.695307690128	0.58919225116	0.66470724869	0.647653572009	0.637847739177	0.714234376292	0.703636407205	0.655290377657	0.694595862559	0.623252673282	0.637093698832	0.661762901956	0.730968336429	0.673752761042	0.668469329225	0.656697115285	0.663507480415	0.656034649002	0.661866174532	0.670255690145	0.683331176569	0.655432449979	0.662457254054	0.700758015899	0.697127745762	0.698386633595	0.675118358497	0.705974937992	0.70175653907	0.688557523608	0.686616223912	0.695569191945	0.66616163567	0.654324449558	0.698686445289	0.695143344251	0.694662610086	0.688900001622	0.698003211532	0.699628903997	0.66767631855	0.67636024872	0.69399420328	0.690270402511	0.695243244564	0.703930781741	0.693871631525	0.727278972625	0.718419681884	0.700470635815	0.708252739808	0.698778760091	0.684278894678	0.691315047213	0.699261356094	0.712499645452	0.700136022422	0.696432785493	0.69528685533	0.650452969067	0.724638566521	0.693891800778	0.703436160716	0.700042073378	0.697811547717	0.685491932729	0.690516805615	0.684228560544	0.700505685581	0.718542184925	0.70496054115	0.704446261897	0.705296180417	0.716791377542	0.701760961287	0.712959285323	0.715490263699	0.695194345933	0.726304096677	0.700161659453	0.716954263475	0.709258980829	0.721368531994	0.695235598674	0.686887770488	0.684058643561	0.682892255362	0.695894454962	0.675827315876	0.694408213005	0.696786757756	0.694650882136	0.695733544268	0.718636895823	0.721599724749	0.706353788669	0.712965979557	0.699747440531	0.697783697303	0.694804771379	0.703379515903	0.711516155234	0.717603975809	0.689014112343	0.66917419441	0.693000714167	0.702488513904	0.699370996417	0.682202402066	0.677517877318	0.671612014459	0.704985366682	0.707438548056	0.705575207866	0.715146807019	0.709724561178	0.676911018089	0.682248362401	0.67668306248	0.677050863566	0.725286717696	0.69826271898	0.703099489052	0.704300065864	0.70439447739	0.71668237192	0.672956400383	0.695164253096	0.675844348173	0.677246748478	0.693474384772	0.710016052168	0.697610646281	0.691639146535	0.668975098314	0.723082235188	0.708515940489	0.691090793206	0.679177764018	0.703730694225	0.7046968285	0.702580016087	0.697818283888	0.700761120068	0.719100856484	0.695028454897	0.703207658985	0.722190560972	0.705052336538	0.702396742691	0.730203723622	0.715640260312	0.712977573827	0.695993219071	0.677948452224	0.710399095435	0.7110227175	0.720238337479	0.717289936709	0.650005528126	0.729506739161	0.723762980265	0.704078963188	0.718604443943	0.695547850347	0.665904025732	0.685477689951	0.706821732573	0.697242518393	0.696865203722	0.698202833739	0.706047122612	0.688231295966	0.712167938836	0.708869250469	0.705613201788	0.717187468456	0.625935531314	0.694364857721	0.700144425918	0.673020139653	0.683292165164	0.705299489513	0.705302535604	0.710773455907	0.694322663347	0.694748691116	0.699727178169	0.686528897796	0.703780367168	0.686863246692	0.697037225923	0.669542550427	0.677786581659	0.689595715019	0.702048421026	0.685100448069	0.704782643931	0.68746249668	0.721599660589	0.708755312256	0.693397760177	0.720128593845	0.693085075226	0.687706044419	0.670920365661	0.706715952197	0.691360910496	0.677205547869	0.696053895858	0.711190314919	0.677629977886	0.664955900404	0.694389035446	0.705425836903	0.705664597031	0.723048511128	0.672814578479	0.706773860678	0.728433716073	0.691332969715	0.685105961463	0.712218261497	0.689487815744	0.707398913881	0.703273726904	0.714012060472	0.673302099392	0.697523148203	0.699751600719	0.704759599735	0.72178381189	0.632791757414	0.550220299365	0.645559897277	0.676938702832	0.662732525473	0.657069116128	0.672241270186	0.653759144737	0.65764178507	0.528123180184	0.66507578821	0.627622976012	0.648237796002	0.510805036912	0.603237828777	0.674518456975	0.610706622625	0.662568169702	0.637729044331	0.660070472251	0.554650371509	0.541522495289	0.655636785103	0.656372759134	0.643465396573	0.65687807785	0.669883136608	0.652987647183	0.61058486767	0.660904543175	0.65292849106	0.650035967037	0.558939921563	0.59547237655	0.610716446988	0.614156993286	0.602887381811	0.615247693978	0.624659365789	0.657790023256	0.607780431515	0.605183445815	0.661607203734	0.648335543526	0.62793071773	0.662855796629	0.641213818735	0.627606314511	0.626999621638	0.666275933272	0.67938035594	0.670046370759	0.667023100725	0.589369163263	0.634191146144	0.551248786969	0.637051184879	0.648562348137	0.638769629136	0.656212304414	0.635625938217	0.635832101029	0.662876253025	0.636315040196	0.6484983341	0.658542431615	0.661133245243	0.661611318463	0.664342471434	0.65117252551	0.670636279115	0.677622431035	0.624034646215	0.642637261451	0.578278029458	0.617033578548	0.598344552496	0.607445528723	0.62072776193	0.625845296294	0.603374907933	0.571840925181	0.61734048084	0.636929189791	0.646275913781	0.663278717352	0.658854280698	0.621112464777	0.576769432866	0.665477579865	0.644067103151	0.649989285753	0.610113753797	0.654890168654	0.646194055845	0.642070863707	0.646496145024	0.645388014848	0.650921227884	0.658483586836	0.623937175656	0.601890905212	0.656113000221	0.605256130505	0.648867363066	0.612067959607	0.599334656489	0.62405730239	0.657133240838	0.571619236191	0.62286107034	0.624946330113	0.611905958711	0.573700673002	0.605855822085	0.58193279304	0.636553107809	0.624116977425	0.63507120942	0.614959903665	0.654994339576	0.619479533443	0.640076662276	0.620539388409	0.591133160838	0.637293042569	0.636029764916	0.586677706809	0.615670776104	0.617569758374	0.633259779639	0.606395768084	0.641653864862	0.658484011119	0.551331484599	0.624838761	0.60447567876	0.618043156406	0.600100973042	0.613780619436	0.623395233412	0.577175269628	0.644430482649	0.616806916644	0.628685660384	0.608702194569	0.598033943579	0.620348463388
