	h144A.1	h144B.1	h18A.4	h18B.4	h181A.1	h181B.1	h181C.1	h181M.1	h301A.1	h301B.1	h301M.1	h305B.2	h305C.2	h47A.1	h47B.1	h68A.4	h68B.4	h273A.2	h273B.2	h35A.3	h101A.3	h101B.3	h128A.1	h130A.4	h130B.4	h146A.4	h146B.4	h147A.4	h147B.4	h186A.1	h186B.1	h186C.1	h235A.1	h235B.1	h257A.1	h257B.1	h264A.2	h264B.2	h279A.2	h279B.2	h78A.4	h78B.4	h85A.1	h85B.1	h95A.1	h95B.1	h121A.1	h121B.1	h165A.1	h165B.1	h165M.1	h208A.1	h208M.1	h209A.2	h209B.2	h209M.1	h259A.2	h259B.2	h259M.1	h60A.2	h60B.2	h9A.5	h9B.5	USBldInf3	USBldAdlt6	USBld1	USBldChld10	USBldChld8	USBldChld5	USBldChld7	USBldChld2	USBldChld4	TS1	TS2	TS3	TS4	TS5	TS6	TS7	TS8	TS9	TS109	TS110	TS111	TS127	TS128	TS129	TS163	TS164	TS165	TS13	TS14	TS15	TS184	TS185	TS186	TS193	TS194	TS195	TS25	TS26	TS27	USchp1Child	USchp1Mom	USchp18Child	USchp18Mom	USchp25Child	USchp25Mom	USchp3Child	USchp3Mom	USchp33ChildA	USchp33ChildB	USchp33Mom	USchp35Child	USchp35Mom	USchp36Infant	USchp36Mom	USchp4Infant	USchp4Mom	USchp41Infant	USchp41Mom	USchp50Infant	USchp60Child	USchp60Mom	USchp11Child	F3T1pre4	F3T2pre4	F4T1pre4	F4T2pre4	USinfTw1.1	USinfTw1.2	USinfTw10.1	USinfTw10.2	USinfTw11.1	USinfTw11.2	USinfTw12.1	USinfTw12.2	USinfTw13.1	USinfTw13.2	USinfTw15.1	USinfTw15.2	USinfTw16.1	USinfTw16.2	USinfTw17.1	USinfTw18.1	USinfTw18.2	USinfTw19.1	USinfTw19.2	USinfTw2.1	USinfTw2.2	USinfTw20.1	USinfTw20.2	USinfTw21.1	USinfTw21.2	USinfTw3.1	USinfTw3.2	USinfTw4.1	USinfTw4.2	USinfTw5.1	USinfTw5.2	USinfTw6.1	USinfTw6.2	USinfTw7.1	USinfTw7.2	USinfTw8.1	USinfTw8.2	USinfTw9.1	USinfTw9.2	USygt1.T1	USygt1.T2	USygt1.M	USygt1.F	USygt10.T1	USygt10.T2	USygt10.M	USygt11.T1	USygt11.T2	USygt11.F	USygt11.M	USygt12.T1	USygt12.T2	USygt12.M	USygt12.F	USygt13.T1	USygt13.T2	USygt13.M	USygt13.F	USygt14.T1	USygt14.T2	USygt14.M	USygt14.F	USygt15.T1	USygt15.T2	USygt15.F	USygt15.M	USygt16.B1	USygt16.T1	USygt16.T2	USygt16.M	USygt16.F	USygt17.T1	USygt17.T2	USygt17.M	USygt18.T1	USygt18.T2	USygt18.M	USygt19.B1	USygt19.T1	USygt19.T2	USygt19.M	USygt2.M	USygt20.T1	USygt20.T2	USygt20.M	USygt20.F	USygt21.B1	USygt21.T1	USygt21.T2	USygt21.M	USygt21.F	USygt22.T1	USygt22.T2	USygt22.F	USygt22.M	USygt23.T1	USygt23.T2	USygt23.M	USygt23.F	USygt24.T1	USygt24.T2	USygt24.M	USygt25.S1	USygt25.B2	USygt25.B1	USygt25.T1	USygt25.T2	USygt25.F	USygt25.M	USygt26.T1	USygt26.T2	USygt26.M	USygt27.T1	USygt27.T2	USygt27.M	USygt27.F	USygt28.T1	USygt28.T2	USygt28.M	USygt29.T1	USygt29.T2	USygt29.M	USygt3.T1	USygt3.T2	USygt3.M	USygt30.T1	USygt30.T2	USygt30.M	USygt30.F	USygt31.T1	USygt31.T2	USygt31.M	USygt32.S1	USygt32.T1	USygt32.T2	USygt32.M	USygt33.T1	USygt33.T2	USygt33.M	USygt34.T1	USygt34.M	USygt34.F	USygt35.T1	USygt35.T2	USygt35.M	USygt36.T1	USygt36.T2	USygt36.M	USygt37.B1	USygt37.T1	USygt37.T2	USygt37.M	USygt37.F	USygt38.T1	USygt38.T2	USygt38.F	USygt38.M	USygt39.T1	USygt39.T2	USygt39.F	USygt39.M	USygt4.T1	USygt4.T2	USygt4.M	USygt4.F	USygt40.T1	USygt40.T2	USygt40.F	USygt40.M	USygt41.B1	USygt41.T1	USygt41.T2	USygt41.M	USygt41.F	USygt42.T1	USygt42.T2	USygt42.M	USygt42.F	USygt43.T1	USygt43.T2	USygt43.F	USygt43.M	USygt44.B1	USygt44.T1	USygt44.T2	USygt44.M	USygt44.F	USygt45.T1	USygt45.T2	USygt45.F	USygt45.M	USygt46.T1	USygt46.T2	USygt46.M	USygt46.F	USygt47.T1	USygt47.T2	USygt47.M	USygt47.F	USygt48.T1	USygt48.T2	USygt48.F	USygt48.M	USygt49.B1	USygt49.T1	USygt49.T2	USygt49.F	USygt49.M	USygt5.T1	USygt5.T2	USygt5.M	USygt5.F	USygt50.T1	USygt50.T2	USygt50.M	USygt50.F	USygt51.T1	USygt51.T2	USygt51.M	USygt51.F	USygt52.T1	USygt52.T2	USygt52.M	USygt52.F	USygt53.T1	USygt53.T2	USygt53.M	USygt53.F	USygt54.AS	USygt54.T1	USygt54.T2	USygt54.F	USygt54.M	USygt6.AS	USygt6.T2	USygt6.M	USygt7.T1	USygt7.T2	USygt7.M	USygt8.T1	USygt8.T2	USygt8.M	USygt8.F	USygt9.B1	USygt9.T1	USygt9.T2	USygt9.F	USygt9.M	AmzC1babyF2	AmzC1babyF1	AmzC10adltF1	AmzC10adltF2	AmzC11adltF2	AmzC11adltF1	AmzC11adltF3	AmzC12chldM	AmzC12adltF	AmzC2babyF	AmzC2chldM1	AmzC2chldM2	AmzC2adltF	AmzC3babyF	AmzC3chldM	AmzC3adltF	AmzC3adltM	AmzC4chldF	AmzC4chldM	AmzC4adltF	AmzC5chldM	AmzC5chldF	AmzC5adltF	AmzC6chldM1	AmzC6chldM2	AmzC6adltF	AmzC7chldM	AmzC7adltF	AmzC8chldF	AmzC8adltM	AmzC9adltF	AmzC9adltM	AmzC13babyF	AmzC15infF	AmzC14infF	AmzC17chldM	AmzC18chldM	AmzC21chldM	AmzC19chldM	AmzC20chldM	AmzC16chldM	AmzC23chldM	AmzC22chldM	AmzC24chldM	AmzC26chldF	AmzC28chldM	AmzC25teenF	AmzC27teenF	AmzC32adltF	AmzC31adltF	AmzC29adltF	AmzC30adltF	AmzC33adltF	Amz1baby	Amz1teenF	Amz2infF	Amz2adltF	Amz3chldM1	Amz3chldM2	Amz3chldF3	Amz4chldM1	Amz4chldM2	Amz4adltF	Amz5chldF1	Amz5chldF2	Amz5chldM	Amz5teenF	Amz5eldF	Amz6chldM	Amz6teen	Amz6eldF	Amz6eldM	Amz7adltF	Amz7eldM	Amz9baby	Amz10baby	Amz11inf	Amz12inf	Amz13chld	Amz14chld	Amz15chld	Amz16chld	Amz17chld	Amz18chld	Amz19chld	Amz20chld	Amz21chld	Amz22chld	Amz23chld	Amz24chld	Amz25chld	Amz26chld	Amz27chld	Amz28chld	Amz29adlt	Amz30adlt	Amz31adlt	Amz32eldF	Amz33eld	Amz34eld	h122M	h122S	h144M	h181S	h305M	h47M	h47S	h68M	h273M	h35S	h101M	h101S	h128M	h128S	h130M	h130S	h146M	h147M	h186M	h186S	h228M	h228S	h235M	h257M.2	h257S	h264M	h279M	h279S	h78M	h78S	h85M	h85S	h95M	h95S	h10A.2	h10M	h121S	h165S	h209S	h259S	h37A.2	h37B.2	h37M	h37S	h60M	h60S	h9M	h9S
h144A.1	0.0	76094.2622936	157074.191827	157352.17389	117641.853097	90597.5565896	52043.8129848	155299.292999	230368.482501	236944.770341	153629.397447	182468.230698	174928.617819	170326.281801	177941.598992	153522.177147	165151.421641	162722.578483	170680.221842	98060.4995296	158802.531554	153934.186391	160715.024543	157257.255031	165003.3141	157394.615187	165984.015254	154221.787683	149282.59224	138096.899103	156071.084061	129454.381378	153995.416594	174980.425471	188168.618138	186012.270133	167737.084951	168036.099467	171009.007032	167805.543877	167974.788954	161898.592594	161001.423758	166762.659825	173393.546264	171891.030598	166408.109989	166124.039814	160322.710593	181359.357569	158352.063214	135996.346392	153441.61807	69633.7543868	174714.464169	153771.638516	203456.082942	206201.187014	154069.868553	165538.591138	160292.387842	92097.8495514	161604.299751	166578.18868	165712.928615	165316.466966	175326.314557	158274.886201	153777.64727	169628.24052	158641.632871	152502.226541	155416.869458	154424.308812	154870.12967	167032.371479	165293.839032	157171.232597	155090.826589	153106.179692	157287.51164	162300.011128	158107.941179	153069.150386	156481.359407	157123.975491	154929.941206	155682.339782	159461.181615	152410.840041	154556.908807	156583.072891	152814.472515	164698.984028	154919.87185	158490.237068	156076.85173	155776.877617	158842.133674	154234.078109	160088.298648	160480.640315	159656.965961	158051.083343	159908.013633	157116.355845	154661.892598	156272.576635	156189.882604	157347.950727	156972.387215	162084.868035	158033.846084	157894.967862	163199.520091	156734.007994	154347.529258	156871.490119	159474.619404	172519.763488	176243.03256	167298.582188	160949.048553	153959.38002	155963.542503	160933.978513	156499.932038	162734.230652	163639.026708	189128.792203	169745.56201	181406.731788	178005.335892	162770.733119	161438.028048	183728.829877	201235.867355	161044.515163	167372.234394	163775.692562	162571.952206	168280.863493	162421.888617	161199.697407	166035.185229	169879.70332	169354.312044	179589.566306	214064.7101	190279.328841	236095.574241	224051.867267	184431.47586	197308.8898	170585.093569	167890.267711	211778.466507	209788.17684	169299.032336	160837.897947	222850.609517	209028.971078	155645.932764	149178.160989	160687.483358	171966.377696	162762.461655	168292.580514	158659.162748	153265.132532	156019.568843	152143.668485	159895.15483	156831.972588	171637.279115	163255.657256	153978.85373	155923.516437	156278.673196	154571.276044	162704.677431	155390.069001	158359.134501	158673.021084	158164.091367	153484.532778	158678.62691	155968.457927	155309.30307	155014.552394	153520.471104	161435.574692	159194.086398	156734.05887	159210.891223	170311.337127	154668.541507	156002.148671	155569.500012	157829.654843	155155.682932	160924.954901	157351.842137	155929.005063	184437.188235	152420.763717	159953.117194	154726.386282	155271.952715	153444.059755	160904.496332	157628.288857	156271.983593	152863.286887	159894.401272	157024.798443	155368.958264	164065.411346	158201.328711	171506.317266	151971.174556	158074.785516	177189.12325	157347.914502	154072.584596	158753.205788	155150.123216	157256.951948	159371.237606	152377.507664	163852.63932	158661.047923	156278.821995	155078.936539	151705.648649	153321.3705	159360.652095	153057.89355	157499.839511	160434.195613	153366.901951	153581.748961	155094.35993	153847.942294	154164.074382	156743.073365	155318.769065	157256.846961	159863.358485	165418.657593	155709.992948	155225.330291	155086.353919	163243.739316	153595.261698	153172.116973	159626.076623	156099.743088	157235.884085	157556.896612	157276.01821	152695.638137	153442.538958	160447.728684	161069.424088	168993.749541	169265.912505	152306.91784	152725.426658	159909.801301	159476.950836	158526.981104	158334.697814	170208.586017	160494.776868	156923.687957	158288.403934	152321.15379	156790.002966	156976.419879	153799.411007	154320.762641	157743.678555	155871.688	153393.517836	163439.626639	157232.295468	158250.275008	165513.919245	158763.332297	160394.719901	161787.208505	165579.868788	172297.607685	153836.396103	159712.391924	156909.681231	156707.733332	158111.496312	159121.331474	158559.801753	160655.058059	156632.404661	160476.868314	168638.476143	157625.401722	154530.953993	159684.287511	158299.388584	153122.419782	140414.144815	158402.062089	152053.934398	156403.537645	160793.629544	154565.597828	160650.67833	154247.844238	169223.534321	158358.260448	156805.138634	157544.534618	167901.560362	156407.733703	158487.133585	166763.703737	157704.955058	158923.379658	158353.77794	154701.070494	152789.17012	171230.169591	161163.086599	153973.590891	159318.372657	161330.881681	169367.792534	153816.523092	156427.571157	153966.387364	153828.867161	156641.885663	165127.469798	162004.379416	152732.624164	154900.514221	156941.706885	157750.790667	157637.327857	156472.731976	163519.254334	155216.042682	158657.65055	164479.649361	159759.604437	161013.323964	162735.995164	161412.075422	157700.389778	153860.860124	153350.839926	156689.696841	158860.705859	157655.743479	158138.30916	152099.313384	152551.714176	167500.380041	157815.230957	153153.251105	152823.27398	154084.182517	156396.442792	159781.305158	156746.141611	155484.580824	155472.206712	177232.071127	181655.506341	157835.294146	153388.194839	164405.362486	152761.407221	154444.078993	149353.759718	155328.234079	183423.920038	149603.182673	160625.148747	160655.301693	149006.169611	155333.660106	151676.919088	151992.79756	152970.493887	157296.856866	154179.191852	190132.384312	164281.125714	139595.069218	150955.057113	152514.474847	155382.061217	154675.298972	163184.939777	170995.663547	155941.574675	160253.984418	151826.531535	214814.679657	162898.379083	182749.49491	156904.631302	166956.002432	158629.256879	154111.981254	156178.422351	53835.1394351	150776.861176	154033.217859	155054.436776	163874.70479	150855.988645	127936.261912	164722.2825	156407.763119	153639.449582	161680.364992	157269.008803	151338.537029	180681.887283	152020.309597	192891.788913	159582.928235	156437.172852	152751.327687	154976.796031	153464.701068	153909.880995	152223.355205	157713.493678	152741.861125	158851.366762	156748.773163	149046.349046	151208.925133	155395.143605	154367.905589	151502.844878	153706.317235	152342.599938	208192.831803	208340.448104	163795.85162	160671.740732	157702.532377	159281.429363	152639.606826	47874.2686002	155482.649045	153996.122497	151142.800834	153438.164464	150012.758431	151478.037986	60925.4403677	149035.604417	154178.895346	148260.753924	156092.26961	159368.121768	155572.26607	151116.063574	153879.734306	150354.206213	151432.592324	148287.388486	163814.823914	164646.674427	153830.019301	155058.677023	153209.656504	154226.456874	154692.608569	158382.312763	152202.128237	157759.519111	155259.131178	159319.25003	152302.431241	153175.398586	158153.438534	140795.369832	154297.411923	156291.339287	151284.206532	156645.79695	153693.742573	156328.707536	153039.562238	171478.712125	148373.675448	154307.451972	159362.752348	159385.169047	152062.343366	152044.764757	152555.539034	160002.177329	157636.520762	155404.484762	198745.52645	155931.374111	158703.717379	151493.474222	158465.425604	157999.823139	179495.580731	147773.799755	153231.475683	158107.117803	155793.831938	153859.910698	141356.568033	156252.552786
h144B.1	76094.2622936	0.0	156476.343011	155417.442786	124822.061127	113238.036931	82944.8706431	151341.479536	237242.954947	245369.827155	150095.535843	180993.530685	181136.974011	168978.091183	176658.4701	152425.450552	162036.049761	164866.324124	170127.79633	123324.174508	156448.702308	152226.719718	166057.397408	153052.416231	162956.183362	153488.771446	162280.7696	151320.186862	145571.785268	137516.263525	151668.830733	132383.304506	163833.725386	170625.566959	191245.855469	189774.409687	171474.668368	171647.0112	175214.52038	168937.406089	170994.974336	162851.998882	158864.743955	169066.060781	177024.431466	176554.685727	168967.864625	166008.503126	158311.091045	181803.053357	154986.896511	106291.808772	150099.963364	104819.059059	178467.744576	149841.405793	207497.496375	206489.330533	150427.395663	163812.615876	157563.145202	91807.3273873	159264.850774	170498.11477	162280.976396	172790.042392	171113.859743	155835.133022	151710.004548	171809.7293	156710.360659	148529.792688	151111.997115	149320.807699	150224.0671	162820.977119	161469.93042	152405.690307	150337.369972	148736.757333	152796.546381	157844.666245	153962.603576	148611.839024	151556.136722	153500.231563	151180.058248	152346.22676	154806.837685	150353.402402	150958.865364	154243.979785	151178.48632	160493.06542	152455.082441	155113.536089	153785.41016	154004.267804	154226.868379	149557.283982	155535.399758	156508.29302	156652.891687	155122.102049	158192.35381	156462.365718	151418.739144	152288.677504	151920.756962	152686.368691	155680.519199	158682.463713	153734.127298	154013.601269	159305.197046	157127.53548	149988.330346	151707.859098	155278.729947	177625.496633	172951.075579	166994.943917	159058.526298	150370.026774	154919.974948	156043.553119	152032.869163	158390.166027	158935.721152	185637.756569	165044.926896	172866.901442	171251.752417	161514.02024	162120.100956	177746.360598	196901.524819	161258.104311	167252.392844	161226.795608	160001.022097	172751.664924	166156.264745	157194.831741	167067.341393	172598.363822	166300.97387	175496.316588	211215.825236	183732.491612	232803.321699	220428.293225	174221.199715	169752.033284	171431.418976	168313.79338	217663.516543	215670.313168	168141.274136	153440.612961	228756.530569	212835.559698	153311.707485	151990.297256	158654.647206	173355.386366	157663.806823	164365.555942	153646.69632	147726.162828	152100.658519	147524.171891	155900.831775	154686.23366	170425.226953	162737.658672	152795.886895	153447.813546	152766.250206	152329.817652	161295.098239	151179.630374	155415.046582	154759.22945	154008.216411	148942.533415	154196.915235	151781.846273	152894.039773	149479.456027	149617.574396	158587.113833	155085.24757	152418.294381	156476.101536	166831.163084	150834.770176	154125.136418	152301.467406	154220.408974	152305.157608	159286.300334	151999.493203	154862.904125	178944.423327	149562.447118	156206.516945	154528.914666	152079.150057	148435.144309	156003.827562	158665.692782	153362.859017	149829.445844	156320.998199	156667.376942	152547.310668	159306.545685	153835.801152	166812.511149	148969.431603	155353.902339	172755.628244	154363.526942	149394.78193	156502.35896	150785.278943	152876.028526	154443.750382	150862.092429	159626.88625	154216.001978	152883.332702	152053.883259	148130.661242	149339.002695	154664.059607	147122.89764	154075.907922	157170.117535	149914.218378	150450.553326	151245.477506	149220.183139	150321.37653	152220.045861	150698.870407	152634.817902	155956.246909	160850.116742	150340.036085	152272.793177	152005.166682	158924.037188	148653.720189	150616.911547	157142.984794	151880.914667	153777.15409	153964.166337	152861.272859	149434.111681	149286.629147	156456.830155	158136.49654	166521.429762	164645.797942	148339.202236	148921.951371	155334.666936	155626.820703	155729.389423	155299.082038	166738.371067	154810.710663	153142.983829	154757.920883	145263.199703	152064.247514	153723.917183	150680.084139	151446.544999	156697.900165	154634.1474	150991.240488	158703.046329	153561.352306	153733.252831	161105.496405	154191.753184	156902.946065	158197.161112	161308.073654	168095.424084	150399.01763	155324.020196	152300.965801	152039.952657	153612.266554	157830.075771	154032.894214	156892.544214	152173.570412	156134.29294	163123.012374	152745.084949	149609.07175	154525.971273	154092.067953	148217.516556	140238.061303	154269.534309	148951.829965	151179.261303	156498.988738	151034.242607	158780.706983	146207.481012	164879.511123	153542.010062	151940.452619	159610.730159	162583.171909	153039.242752	154086.006782	163154.253356	153483.113684	154635.064769	153725.535985	152054.282906	149130.310769	168280.882224	157705.08111	151856.325176	156254.440545	158126.015835	166294.68229	151315.343214	152876.456055	149317.155176	149384.686832	153974.481392	162062.000093	157967.112299	149857.249401	151592.488594	152551.555908	154115.764074	154248.642192	153015.889711	159991.41287	150910.297435	155572.720494	159601.376817	156645.3838	156999.505509	158155.646431	159194.118654	155003.804063	149713.895748	149155.388163	152699.371662	156836.766544	154334.882136	155463.70395	150161.541148	151771.2995	163261.126414	153368.408109	149066.89436	149870.421598	149353.821973	154540.118254	154936.065388	153004.924627	151060.537838	151097.582568	176670.960874	178997.072255	155355.212111	149829.612467	159837.789793	148652.300211	150470.011969	145873.886484	151669.549007	189348.011265	136268.108991	157840.381348	158059.619954	154404.880726	150989.655639	146890.383395	141395.944602	154563.04546	153211.025452	150327.118545	193619.290852	163328.419676	138895.168901	144618.372367	138038.067793	151398.098357	150213.986666	160298.245817	168246.934159	151772.700734	156851.687801	147194.123707	175112.786084	160340.096719	187415.543117	159686.170027	167817.067833	145826.608477	143572.577591	151532.89204	96648.4279127	145195.302775	149772.156571	152109.61443	161241.400968	148073.216437	126015.355731	160826.776073	152241.762634	150026.895315	156703.586813	153144.194281	143309.688996	159515.622244	143351.522978	199792.362997	155677.523137	129747.172856	148427.16215	152275.169703	150228.140639	150448.105066	138977.204642	154983.056693	148452.764669	155265.925876	154315.693674	139808.113069	146517.629035	149290.902884	146212.224318	147565.81264	149249.997313	146771.627667	210440.488153	214853.252068	166122.388852	163470.889347	157070.568535	161552.330692	151607.104293	101759.859847	151901.61456	151728.35213	146456.772271	149192.54358	143009.479336	148254.460216	97186.6119895	139331.92904	149899.383214	139345.063443	152766.395912	154242.733929	128983.216172	146278.579348	143948.778369	129449.472212	147591.034104	133255.87918	160376.02814	161603.941499	149959.695599	151612.697588	148214.726522	151526.622235	151165.608245	154188.069791	148822.538743	154885.534844	151267.581933	155362.074664	149376.859239	151706.935814	154748.123943	141229.186127	150247.273832	153172.310879	146919.53135	152014.145875	146368.323267	148296.774517	148722.73529	170151.599693	149264.389846	150096.843791	155761.160383	160070.10586	149715.47071	149181.456207	148364.724891	156186.971633	154123.882049	151496.103112	205060.496747	154024.834894	154181.87409	148184.042872	156890.170712	155859.393224	183787.863936	155033.218737	148762.925576	155805.049841	152304.705449	149693.396788	141445.94026	152485.02779
h18A.4	157074.191827	156476.343011	0.0	47059.2596839	114749.243937	143459.330132	174113.396618	72760.7837094	189125.412232	196067.879776	61766.9751081	128008.201112	119415.702619	102120.418125	107287.366628	78993.6756329	79667.0362823	70095.7067872	75742.7952613	141270.647404	63633.748153	62538.4226856	96764.72567	62720.6179816	80536.1187543	65970.7620693	92878.2568958	56035.631218	55543.9223498	60769.1553175	62879.9060114	62443.6194499	97292.6146221	117373.174371	134118.568014	133074.700623	92539.7662305	96105.8964684	101592.238975	119705.522412	88481.677561	68314.3161863	78686.0046641	95074.8530264	105216.211612	105329.495451	84399.5233162	82902.6542639	95038.0316084	127731.075491	68075.7661874	151128.913647	61523.9695078	152880.991166	120226.139479	63955.402993	156931.26236	163999.417517	64496.2029425	83207.9575281	73965.5983955	94805.9658144	62637.0376535	107907.928856	95644.9494642	94448.1799825	114596.554206	81427.076062	65646.592006	103626.251452	84349.1656746	71409.2603379	77344.6362588	76510.5608266	76169.2930386	98881.5858894	94928.2564888	79029.342943	71292.8932643	71737.529425	80071.9104431	89054.721155	82769.4261307	70943.7089952	80403.9606114	78182.5963115	75296.9987317	77321.8383641	86107.5541053	73020.6273597	74622.6582614	77710.6275357	66794.0852172	94727.9422557	75185.1670345	81058.5507889	76371.0234971	75988.8057282	81932.2151904	76070.6067677	87482.1925194	88672.4452127	83857.5746251	75831.0499202	83869.3232118	78557.5391162	69909.1865065	74845.7778636	80090.4319254	79565.9413191	80602.7680294	88120.4059568	79337.8239555	84236.2133289	87653.2801782	80467.0108678	74826.6978157	82375.5750208	86058.5568668	108835.221753	113483.268159	99531.1894935	91583.7157032	75930.2737253	75624.5389011	85297.4920616	80687.4401131	91814.8625115	92663.5258449	136493.842462	105426.706379	125671.626185	119890.624304	94184.3977843	91608.2880202	129136.951598	152297.881994	94638.3221745	100479.456467	96482.0489832	95293.7711081	101583.710623	93587.0955314	88803.250954	97618.7003704	103690.259137	109558.717125	125231.543423	169037.634106	140468.840402	195230.496634	180247.339209	139289.310638	167805.964084	110286.463177	104449.384843	164463.622093	161894.559878	107964.141075	98409.0076568	180542.673986	164280.091618	100200.850895	114534.40174	90183.0154297	110398.97197	97047.6401877	104128.366366	84972.2404553	74053.3532664	77394.0058532	70601.6538616	82629.1599255	77361.4854692	107209.181724	76115.8542618	63048.4839627	64854.3826892	69706.8083475	74504.8017513	85045.1450584	75929.3612643	81704.1387936	84356.2390224	83661.0162621	64889.5770059	81806.5592847	79604.0268831	75493.1758373	77741.9762419	66470.7521847	86924.0954857	78784.7202699	78324.1828428	81739.8081353	105159.696919	78261.9663438	80690.1402651	75215.6545142	81246.4894626	75596.505025	87098.3854615	81756.9414545	77557.2689695	125660.26477	70648.3648218	87923.752661	71759.3140435	75459.7842695	75218.7442331	86579.7433815	78296.9669144	76784.8298299	71513.2084443	85634.1991029	78977.1410726	79486.7511728	92650.6031605	81860.7753933	105266.176467	68846.018447	85495.5482584	105801.921599	79223.9986368	70764.2221465	83520.6090375	77205.7750301	78864.4089181	86530.1387379	73459.2168213	91605.0431909	84545.7047756	65276.4784436	64838.4514775	65472.5453148	68646.8271226	82212.1021505	69012.0592505	83905.6407162	86669.8638859	73144.0073827	70196.4153358	75931.8669466	76018.5908315	73449.417302	80139.2143336	79181.5635233	81021.60697	83386.6186987	94543.0272521	79908.4222219	77790.3211717	76536.086665	93767.9537369	74754.854625	67600.5086519	87836.3768834	76716.354319	80945.7757761	80463.0270994	82187.6475512	63640.5695606	68302.7923295	76749.1981066	81321.9390079	103045.840197	99840.9003165	69420.126606	68913.1830494	85859.5204389	83332.2191232	84118.4031589	83371.8738784	101001.431723	89002.2787236	80058.8883385	82299.7495014	75525.6416855	81228.9310529	76996.6339394	67808.5330618	71198.600211	81020.3337564	77860.874385	72407.9599077	93044.0810369	80016.8760325	80369.5688181	93307.7955157	81693.5157647	85413.4080575	90326.510826	96854.9531619	103941.1808	73478.6313291	83457.9984184	78342.4008185	81028.2965513	81549.554309	88531.0680948	83949.3358401	86162.6094428	76803.1598959	86651.035516	104104.052822	80553.7183003	74793.5212569	87690.704399	84404.855512	72023.7049172	81045.3479849	85385.2561629	70524.6296268	77567.8341453	84553.9960262	76053.963447	86782.9590991	73414.6067482	100074.176509	84152.0199876	81385.9681149	81136.5289497	101188.717642	67315.0571715	80636.2442206	94851.8481212	81603.8353388	81142.1498976	82804.2737424	73420.073386	68902.0660648	98816.3519161	90072.2565611	70693.25825	84210.5980029	89188.1431469	102000.107706	66549.7234404	78877.1636027	71239.5230473	71694.4336194	77870.6109518	93534.2180916	86164.0894805	70866.265684	74282.6038989	81768.6759585	78858.3515805	68787.4514283	78882.7389357	91084.5347356	75997.9880918	84086.7913527	95069.7276214	86370.0493921	88878.7669581	92985.4788771	91217.8037556	79893.9666183	74355.3434529	73958.6108307	77447.1480172	76665.1325441	82945.9231427	79759.1484909	71018.5443106	71642.0097429	99508.2358501	80221.5896377	70848.0299938	71027.9267472	74951.7971632	69695.5178616	87578.4720808	78667.4539057	69910.5767821	77599.0384477	117981.418486	128192.878804	66223.4632438	65226.1922237	90375.3605581	60374.5283874	78362.9837487	67788.2150967	68357.6866929	142743.777223	70092.9043342	78710.5486196	74967.31976	107107.933852	69348.1494634	69383.2067722	65926.2480049	62998.5454435	70693.458481	63812.8550842	136089.861577	110803.893271	59555.2577192	67168.4890853	79814.8577898	57178.3346907	71395.4050062	73813.1699224	98866.3302647	67012.1647016	75876.5747909	56059.5241864	193653.06264	83023.7479761	126937.257305	71948.592759	87962.6662056	95109.9458311	68154.609602	73611.9013204	137673.254302	64036.5750333	62113.5960479	71624.2762616	77739.5397079	51079.0854852	66814.8182965	89940.9827053	74079.999433	68245.9993699	87091.2746491	79035.6487289	62323.2334046	140192.760476	62260.5732225	140742.321545	52511.8650212	97027.0937728	60787.2859898	56368.1460933	62262.1651085	62839.2150333	81367.8372209	61620.9752763	64163.6185544	77039.2943763	72335.0620792	68204.3389969	57486.7767404	75139.1187066	67324.5630955	59258.1935263	75907.5496904	66811.4562631	165017.227501	160824.70212	85679.0228119	81087.9973239	88026.003658	79150.3163986	65839.3847784	171711.601844	70195.2613073	66916.3292926	65125.0100499	69794.3856481	57026.6754072	66530.1707047	128727.928019	62946.814693	57877.9397526	60910.3159572	70169.4343714	83950.1217629	96167.897679	62926.5391071	63955.9628807	82764.1657361	73934.8415566	67562.8461656	86064.7529248	73799.7167203	65371.7148008	54635.2924949	62750.2974973	63815.572927	55440.8479553	65082.2504989	58395.7346216	66000.8421764	64020.789967	72237.4742222	61978.6963722	60629.7982184	57199.8840558	58586.8644664	63200.9071296	57542.9294875	54200.7835552	66803.532676	67187.7316182	76922.6776445	67718.0657727	96365.1454002	82679.0007438	71584.5201143	83656.179951	74855.4996777	64075.8373336	62849.2424139	65856.6572185	63621.3827734	74066.6615152	58285.1937974	144198.167998	73118.6595063	65378.3902983	59012.0626144	72799.6552876	66460.7153738	113931.087917	95240.211518	63825.329674	76623.8635022	67272.1080984	72926.3766822	72495.6006389	53345.5140944
